ID,medv
3,30.938783305493182
6,25.238193831571547
8,18.510090542046488
9,9.524661615435779
10,18.00048097899634
18,16.665419973927275
20,18.512961121340055
25,15.25748172423112
26,12.663707151449234
27,15.085792688279898
29,19.429091355781928
30,20.871357740894908
33,7.059501765581825
34,13.633890770624536
36,23.9121706928683
37,22.256088866047776
38,23.328238710938724
42,28.4420119140984
49,6.987779376103937
53,27.81204013780942
60,21.017854834657378
63,24.058514301818573
70,20.419625961059793
72,21.721354453186642
79,20.98899607080942
80,22.533741643537407
83,26.085567850122736
92,27.313983760094388
93,29.555253549786933
96,28.44164053983314
98,35.96199368052814
99,35.465928712731056
100,32.270163175030866
105,21.37949309011908
106,18.12950104636137
111,20.649469632704523
113,20.36172641262038
114,20.23099647070773
116,19.906532724673326
126,23.410623204381572
130,14.355024189496156
131,20.801709205029326
133,20.910724200585392
136,17.678932200926326
141,13.416409780679384
144,12.346766024692243
145,8.59682361233666
147,15.983991370068555
152,19.235257564308924
153,18.46587424312291
156,17.608907664722533
158,34.368323591095816
163,39.36004671704773
169,26.762050718691746
185,22.173756646688894
186,24.37345721484662
189,32.35426118043153
196,40.98241205526757
197,35.68523298662128
199,34.02343972646976
200,29.730822787167707
203,36.99352622928234
208,17.28254182878475
210,13.27468838134704
211,19.18633095563102
213,19.783702199970367
216,24.82986832649307
218,28.8516477972386
219,22.03141460258461
220,27.39210804273671
221,30.68739809410779
229,36.34794271504204
232,33.798040085638014
238,33.302025763354244
239,28.43020025631386
240,28.28308012178129
242,23.083289669680052
246,12.175754628144741
248,19.276207073294067
253,25.159438429734493
255,23.275369268987426
256,20.81995729615307
257,37.649850773892496
258,44.13392885075719
259,36.917053745281166
260,35.47558130090532
268,41.26941413368358
270,22.723576232277544
271,22.08561604917574
276,34.39785107562771
277,33.21437297789029
278,32.65065132154971
279,30.63412443682916
281,39.07583967901634
288,26.867449337490772
290,26.5255657836777
292,34.92358479553068
295,24.437950686339704
296,28.85837780371366
299,28.639693802887475
300,31.558171629474444
301,30.215392429665698
308,33.00608585623446
314,25.95385418054215
315,25.76590142101159
320,21.377639688479608
322,25.24430018932493
323,23.161474992619468
324,19.27346458465571
327,24.137817628936265
330,23.871236746242808
332,19.252916783052896
333,22.92247008063724
336,20.908135369509697
338,19.284315254404888
346,15.736032196672987
347,13.711148785478564
351,19.86589506065501
352,19.72821250593549
354,25.062161170284966
355,13.664517773081318
356,16.14758585641819
362,20.293846027315993
364,18.905214157476202
365,37.01003537587482
370,32.07316867209758
376,27.56642480102282
379,17.395485783188008
380,18.220473763590924
381,19.852795412091652
382,19.84402339795664
386,8.675308436083931
389,6.827080435821102
391,18.423707556589456
394,21.73126608811814
396,21.64686923783295
398,17.353892647380338
400,11.130009089579634
403,19.336094746331124
405,9.351399229439526
406,12.038936223608847
407,9.222427182054286
410,20.38460575772794
411,17.76645754178762
412,16.871282991576297
413,0.6266250144644374
417,12.931044940357967
421,21.042642712053166
422,19.293944134910202
423,19.712222679106425
424,12.472229957879929
427,16.59866268504744
431,18.183769750879392
436,13.536984196229323
437,15.024627645522383
439,4.165897961963729
447,18.700871491655953
450,18.058755399162216
451,16.52219483308991
455,15.31722348874284
457,12.424212047766648
471,20.997258123096827
474,26.985008621705706
476,16.138360223685428
483,30.157211098905364
486,23.514915293184494
490,7.54595981714926
495,20.836810195029965
496,16.76488425613753
497,13.43088285653332
499,21.49189674352546
501,20.484618394119707
505,26.929584716626675
